Date,Open,High,Low,Close,Volume,Adj Close
2009-04-06,524.51,536.43,499.82,536.43,000,536.43
2009-03-30,498.83,524.51,476.41,524.51,000,524.51
2009-03-23,464.38,511.43,464.38,498.83,000,498.83
2009-03-16,456.71,485.42,446.23,464.38,000,464.38
2009-03-09,408.13,458.33,402.79,456.71,000,456.71
2009-03-02,449.44,449.44,397.97,408.13,000,408.13
2009-02-23,466.62,470.39,443.58,449.44,000,449.44
2009-02-17,505.52,505.52,454.41,466.62,000,466.62
2009-02-09,530.58,534.28,492.29,505.52,000,505.52
2009-02-02,498.68,531.59,489.91,530.58,000,530.58
2009-01-26,501.40,531.67,495.34,498.68,000,498.68
2009-01-20,516.75,516.75,482.96,501.40,000,501.40
2009-01-12,530.51,531.42,485.75,516.75,000,516.75
2009-01-05,551.34,563.87,527.12,530.51,000,530.51
2008-12-29,514.90,553.40,501.58,551.34,000,551.34
2008-12-22,523.39,523.70,499.14,514.90,000,514.90
2008-12-15,507.52,537.54,486.80,523.39,000,523.39
2008-12-08,498.12,526.51,481.30,507.52,000,507.52
2008-12-01,514.56,514.56,457.83,498.12,000,498.12
2008-11-24,441.51,514.56,441.50,514.56,000,514.56
2008-11-17,497.52,505.37,406.45,441.51,000,441.51
2008-11-10,539.49,550.20,467.64,497.52,000,497.52
2008-11-03,568.49,583.55,526.20,539.49,000,539.49
2008-10-27,501.53,574.05,473.24,568.49,000,568.49
2008-10-20,555.01,579.52,486.41,501.53,000,501.53
2008-10-13,549.85,625.97,510.32,555.01,000,555.01
2008-10-06,661.97,661.97,506.75,549.85,000,549.85
2008-09-29,753.27,753.27,661.84,661.97,000,661.97
2008-09-22,805.08,805.08,742.06,753.27,000,753.27
2008-09-15,788.48,809.79,723.05,805.08,000,805.08
2008-09-08,785.67,805.87,757.97,788.48,000,788.48
2008-09-02,815.60,826.86,766.00,785.67,000,785.67
2008-08-25,814.92,824.99,795.25,815.60,000,815.60
2008-08-18,821.84,824.38,800.02,814.92,000,814.92
2008-08-11,813.94,828.09,806.23,821.84,000,821.84
2008-08-04,801.07,813.94,784.97,813.94,000,813.94
2008-07-28,795.54,814.64,786.00,801.07,000,801.07
2008-07-21,800.38,825.14,790.69,795.54,000,795.54
2008-07-14,787.78,803.34,759.13,800.38,000,800.38
2008-07-07,786.80,805.35,770.20,787.78,000,787.78
2008-06-30,823.28,827.50,782.53,786.80,000,786.80
2008-06-23,854.40,861.19,819.33,823.28,000,823.28
2008-06-16,865.63,877.07,852.61,854.40,000,854.40
2008-06-09,873.75,878.99,848.66,865.63,000,865.63
2008-06-02,881.96,897.37,867.31,873.75,000,873.75
2008-05-27,858.50,882.67,858.17,881.96,000,881.96
2008-05-19,883.65,890.84,853.82,858.50,000,858.50
2008-05-12,853.93,884.44,849.79,883.65,000,883.65
2008-05-05,850.84,860.69,844.58,853.93,000,853.93
2008-04-28,843.82,859.00,835.58,850.84,000,850.84
2008-04-21,834.70,844.45,817.44,843.82,000,843.82
2008-04-14,799.36,838.21,794.75,834.70,000,834.70
2008-04-07,815.17,825.00,797.85,799.36,000,799.36
2008-03-31,772.48,821.75,770.55,815.17,000,815.17
2008-03-24,769.85,797.34,769.84,772.48,000,772.48
2008-03-17,761.09,782.09,737.59,769.85,000,769.85
2008-03-10,760.81,778.91,744.70,761.09,000,761.09
2008-03-03,788.51,795.53,754.30,760.81,000,760.81
2008-02-25,801.12,829.92,785.77,788.51,000,788.51
2008-02-19,795.52,815.17,786.91,801.12,000,801.12
2008-02-11,794.08,811.20,786.63,795.52,000,795.52
2008-02-04,823.43,823.43,777.51,794.06,000,794.06
2008-01-28,771.87,823.43,764.02,823.43,000,823.43
2008-01-22,756.21,788.31,731.29,771.87,000,771.87
2008-01-14,796.22,805.52,748.14,756.21,000,756.21
2008-01-07,817.51,823.38,780.98,796.22,000,796.22
2007-12-31,863.13,863.50,815.70,817.51,000,817.51
2007-12-24,869.54,879.36,860.67,863.13,000,863.13
2007-12-17,855.21,869.55,834.81,869.54,000,869.54
2007-12-10,885.52,894.95,854.54,855.21,000,855.21
2007-12-03,860.74,887.76,849.20,885.52,000,885.52
2007-11-26,834.48,866.72,820.58,860.74,000,860.74
2007-11-19,852.27,852.27,820.06,834.48,000,834.48
2007-11-12,861.55,875.17,844.34,852.27,000,852.27
2007-11-05,886.52,890.83,856.68,861.55,000,861.55
2007-10-29,895.29,908.85,879.76,886.52,000,886.52
2007-10-22,879.07,896.80,869.47,895.29,000,895.29
2007-10-15,912.38,914.16,878.87,879.07,000,879.07
2007-10-08,913.91,924.07,905.43,912.38,000,912.38
2007-10-01,885.06,914.40,885.03,913.91,000,913.91
2007-09-24,881.85,891.48,867.41,885.06,000,885.06
2007-09-17,862.46,895.16,855.45,881.85,000,881.85
2007-09-10,853.30,865.38,838.80,862.46,000,862.46
2007-09-04,863.00,877.35,850.54,853.30,000,853.30
2007-08-27,864.35,866.24,834.71,863.00,000,863.00
2007-08-20,838.30,864.35,832.82,864.35,000,864.35
2007-08-13,851.44,865.12,797.27,838.30,000,838.30
2007-08-06,840.53,878.17,830.74,851.44,000,851.44
2007-07-30,858.76,877.32,840.39,840.53,000,840.53
2007-07-23,914.05,917.99,858.76,858.76,000,858.76
2007-07-16,926.23,926.60,909.72,914.05,000,914.05
2007-07-09,916.26,926.67,900.83,926.23,000,926.23
2007-07-02,895.51,916.73,895.46,916.26,000,916.26
2007-06-25,896.42,903.57,881.30,895.51,000,895.51
2007-06-18,911.99,913.34,893.07,896.42,000,896.42
2007-06-11,899.18,915.65,889.18,911.99,000,911.99
2007-06-04,921.77,925.90,886.26,899.18,000,899.18
2007-05-29,896.28,923.24,895.96,921.77,000,921.77
2007-05-21,898.19,912.84,889.07,896.28,000,896.28
2007-05-14,894.11,899.89,884.31,898.19,000,898.19
2007-05-07,892.30,900.23,883.59,894.11,000,894.11
2007-04-30,886.43,892.46,867.38,892.30,000,892.30
2007-04-23,880.20,890.86,875.74,886.43,000,886.43
2007-04-16,868.11,880.98,867.25,880.20,000,880.20
2007-04-09,861.79,868.16,855.70,868.11,000,868.11
2007-04-02,848.47,863.20,847.63,861.79,000,861.79
2007-03-26,855.68,856.79,841.67,848.47,000,848.47
2007-03-19,823.89,857.23,823.89,855.68,000,855.68
2007-03-12,832.84,836.97,809.21,823.89,000,823.89
2007-03-05,823.69,835.28,809.02,832.84,000,832.84
2007-02-26,867.56,870.89,820.73,823.69,000,823.69
2007-02-20,858.69,869.87,854.82,867.56,000,867.56
2007-02-12,845.03,859.01,840.03,858.69,000,858.69
2007-02-05,842.90,852.66,840.91,845.03,000,845.03
2007-01-29,819.28,843.62,818.79,842.90,000,842.90
2007-01-22,816.49,826.95,810.51,819.28,000,819.28
2007-01-16,820.43,824.90,808.27,816.49,000,816.49
2007-01-08,800.40,820.43,796.64,820.43,000,820.43
2007-01-03,804.37,813.48,798.27,800.40,000,800.40
2006-12-26,802.16,813.66,801.46,804.37,000,804.37
2006-12-18,816.07,818.54,801.23,802.16,000,802.16
2006-12-11,816.04,821.86,807.26,816.07,000,816.07
2006-12-04,809.28,822.02,809.24,816.04,000,816.04
2006-11-27,811.63,811.63,792.42,809.28,000,809.28
2006-11-20,805.73,812.79,803.75,811.63,000,811.63
2006-11-13,792.27,809.38,790.48,805.73,000,805.73
2006-11-06,776.35,793.26,776.32,792.27,000,792.27
2006-10-30,787.24,790.69,769.71,776.35,000,776.35
2006-10-23,780.32,796.53,776.60,787.24,000,787.24
2006-10-16,784.65,790.45,778.19,780.32,000,780.32
2006-10-09,764.10,785.64,762.24,784.65,000,784.65
2006-10-02,754.25,769.23,744.12,764.10,000,764.10
2006-09-25,742.69,762.44,737.10,754.25,000,754.25
2006-09-18,751.64,757.39,739.28,742.69,000,742.69
2006-09-11,739.36,757.75,731.47,751.64,000,751.64
2006-09-05,753.60,757.15,735.67,739.36,000,739.36
2006-08-28,735.52,755.31,734.73,753.60,000,753.60
2006-08-21,750.58,750.58,731.61,735.52,000,735.52
2006-08-14,725.10,752.38,723.93,750.58,000,750.58
2006-08-07,743.06,743.06,721.31,725.10,000,725.10
2006-07-31,741.00,756.35,731.39,743.06,000,743.06
2006-07-24,712.86,743.11,712.85,741.00,000,741.00
2006-07-17,727.64,741.86,710.53,712.86,000,712.86
2006-07-10,753.38,759.54,721.55,727.64,000,727.64
2006-07-03,764.87,770.44,751.99,753.38,000,753.38
2006-06-26,741.19,765.28,733.05,764.87,000,764.87
2006-06-19,740.24,745.22,725.27,741.19,000,741.19
2006-06-12,745.36,746.17,713.09,740.24,000,740.24
2006-06-05,780.03,780.03,730.62,745.36,000,745.36
2006-05-30,766.44,783.01,754.05,780.03,000,780.03
2006-05-22,763.25,768.14,740.21,766.44,000,766.44
2006-05-15,789.75,789.75,756.34,763.25,000,763.25
2006-05-08,816.69,818.87,789.44,789.75,000,789.75
2006-05-01,802.69,816.91,800.77,816.69,000,816.69
2006-04-24,808.31,808.31,791.02,802.69,000,802.69
2006-04-17,784.30,813.32,780.00,808.31,000,808.31
2006-04-10,792.04,794.01,779.13,784.30,000,784.30
2006-04-03,792.11,803.62,788.27,792.04,000,792.04
2006-03-27,786.29,795.50,782.05,792.11,000,792.11
2006-03-20,784.59,786.84,773.31,786.29,000,786.29
2006-03-13,765.20,786.39,765.20,784.59,000,784.59
2006-03-06,779.87,780.11,756.04,765.20,000,765.20
2006-02-27,780.65,785.42,771.36,779.87,000,779.87
2006-02-21,774.61,780.80,769.93,780.65,000,780.65
2006-02-13,765.47,776.32,755.87,774.61,000,774.61
2006-02-06,772.55,776.09,757.86,765.47,000,765.47
2006-01-30,775.27,784.48,769.62,772.55,000,772.55
2006-01-23,758.61,779.61,758.14,775.27,000,775.27
2006-01-17,766.73,772.04,757.48,758.61,000,758.61
2006-01-09,762.78,773.09,762.78,766.73,000,766.73
2006-01-03,738.05,763.03,732.57,762.78,000,762.78
2005-12-27,748.48,750.31,735.05,738.05,000,738.05
2005-12-19,742.16,749.09,732.02,748.48,000,748.48
2005-12-12,744.54,752.00,741.53,742.16,000,742.16
2005-12-05,745.34,746.92,736.73,744.54,000,744.54
2005-11-28,742.70,745.97,730.76,745.34,000,745.34
2005-11-21,728.90,744.36,726.69,742.70,000,742.70
2005-11-14,719.47,730.17,712.50,728.90,000,728.90
2005-11-07,714.16,719.91,704.98,719.47,000,719.47
2005-10-31,689.51,719.33,689.51,714.16,000,714.16
2005-10-24,682.20,697.02,677.66,689.51,000,689.51
2005-10-17,681.12,687.44,669.12,682.20,000,682.20
2005-10-10,692.86,693.76,665.23,681.12,000,681.12
2005-10-03,716.33,721.96,684.00,692.86,000,692.86
2005-09-26,700.77,716.64,699.57,716.33,000,716.33
2005-09-19,715.86,716.29,691.23,700.77,000,700.77
2005-09-12,720.56,722.02,710.59,715.86,000,715.86
2005-09-06,707.56,720.56,707.56,720.56,000,720.56
2005-08-29,698.24,714.70,694.90,707.56,000,707.56
2005-08-22,702.95,709.75,697.47,698.24,000,698.24
2005-08-15,711.77,715.10,698.26,702.95,000,702.95
2005-08-08,708.49,714.23,704.73,711.77,000,711.77
2005-08-01,720.38,725.02,706.95,708.49,000,708.49
2005-07-25,715.71,723.68,710.09,720.38,000,720.38
2005-07-18,706.39,716.92,703.52,715.71,195300,715.71
2005-07-11,702.83,712.56,702.83,706.39,192700,706.39
2005-07-05,689.88,702.83,686.16,702.83,190000,702.83
2005-06-27,676.43,690.72,674.63,689.88,150400,689.88
2005-06-20,693.27,693.27,675.87,676.43,201100,676.43
2005-06-13,679.06,695.94,676.42,693.27,193600,693.27
2005-06-06,674.58,683.73,671.65,679.06,194900,679.06
2005-05-31,669.94,679.88,667.32,674.58,187600,674.58
2005-05-23,662.93,670.70,659.80,669.94,2834000,669.94
2005-05-16,636.06,663.54,629.42,662.93,3059700,662.93
2005-05-09,647.25,650.77,631.16,636.06,3168000,636.06
2005-05-02,632.76,648.56,631.33,647.25,3431300,647.25
2005-04-25,634.54,645.34,623.57,632.76,3529500,632.76
2005-04-18,627.38,640.39,624.52,634.54,3493500,634.54
2005-04-11,655.57,658.08,626.81,627.38,3375700,627.38
2005-04-04,656.67,662.85,652.13,655.57,2920200,655.57
2005-03-28,655.24,664.71,647.71,656.67,3136400,656.67
2005-03-21,663.38,667.67,653.86,655.24,2871100,655.24
2005-03-14,668.50,677.01,660.69,663.38,2717700,663.38
2005-03-07,679.06,683.36,664.15,668.50,3374900,668.50
2005-02-28,670.32,679.77,662.79,679.06,3450200,679.06
2005-02-22,661.35,670.32,650.52,670.32,3076500,670.32
2005-02-14,662.66,668.18,660.26,661.35,2937600,661.35
2005-02-07,661.70,663.50,651.85,662.66,3194600,662.66
2005-01-31,636.66,661.70,636.66,661.70,3228700,661.70
2005-01-24,633.74,642.35,629.65,636.66,689900,636.66
2005-01-18,640.38,646.58,633.41,633.74,000,633.74
2005-01-10,634.73,642.52,629.29,640.38,000,640.38
2005-01-03,663.31,664.81,632.27,634.73,000,634.73
2004-12-27,658.41,666.99,652.00,663.31,000,663.31
2004-12-20,651.66,659.62,646.76,658.41,000,658.41
2004-12-13,641.30,656.25,641.30,651.66,000,651.66
2004-12-06,644.83,644.83,632.96,641.30,000,641.30
2004-11-29,640.43,646.34,634.28,644.83,000,644.83
2004-11-22,627.23,642.33,626.09,640.43,000,640.43
2004-11-15,634.28,638.21,626.92,627.23,000,627.23
2004-11-08,619.98,634.29,616.60,634.28,000,634.28
2004-11-01,602.22,623.33,600.14,619.98,000,619.98
2004-10-25,586.73,603.32,583.89,602.22,000,602.22
2004-10-18,585.26,593.01,580.67,586.73,000,586.73
2004-10-11,594.16,595.93,581.22,585.26,000,585.26
2004-10-04,601.79,607.67,593.31,594.16,000,594.16
2004-09-27,588.50,601.96,581.97,601.79,000,601.79
2004-09-20,592.10,594.80,584.45,588.50,000,588.50
2004-09-13,589.05,594.43,587.23,592.10,000,592.10
2004-09-07,583.81,592.55,582.22,589.05,000,589.05
2004-08-30,578.93,587.77,571.64,583.81,000,583.81
2004-08-23,572.96,579.52,567.72,578.93,000,578.93
2004-08-16,549.51,573.46,549.51,572.96,000,572.96
2004-08-09,551.51,561.34,548.29,549.51,000,549.51
2004-08-02,578.90,579.80,550.34,551.51,000,551.51
2004-07-26,571.35,580.53,563.88,578.90,000,578.90
2004-07-19,583.87,593.69,570.96,571.35,000,571.35
2004-07-12,587.87,590.22,582.12,583.87,000,583.87
2004-07-06,598.81,598.81,584.54,587.87,000,587.87
2004-06-28,603.76,607.69,597.18,598.81,000,598.81
2004-06-21,594.88,605.34,590.53,603.76,000,603.76
2004-06-14,595.34,597.21,586.80,594.88,000,594.88
2004-06-07,592.29,602.36,592.29,595.34,000,595.34
2004-06-01,594.70,598.51,588.13,592.29,000,592.29
2004-05-24,568.17,594.78,568.17,594.70,000,594.70
2004-05-17,568.25,575.14,557.37,568.17,000,568.17
2004-05-10,573.28,573.28,558.58,568.25,000,568.25
2004-05-03,583.29,594.35,573.27,573.28,000,573.28
2004-04-26,607.81,611.60,582.32,583.29,000,583.29
2004-04-19,600.62,610.87,593.01,607.81,000,607.81
2004-04-12,610.44,615.42,593.14,600.62,000,600.62
2004-04-05,611.75,616.94,609.10,610.44,000,610.44
2004-03-29,589.14,614.53,589.14,611.75,000,611.75
2004-03-22,589.58,592.12,577.69,589.14,000,589.14
2004-03-15,597.60,597.60,585.24,589.58,000,589.58
2004-03-08,615.92,618.46,588.08,597.60,000,597.60
2004-03-01,601.51,617.43,601.51,615.92,000,615.92
2004-02-23,596.59,602.83,586.39,601.51,000,601.51
2004-02-17,602.32,609.80,593.26,596.59,000,596.59
2004-02-09,594.41,607.81,594.40,602.32,000,602.32
2004-02-02,588.06,594.42,580.91,594.41,000,594.41
2004-01-26,598.85,602.98,581.47,588.06,000,588.06
2004-01-20,593.76,603.46,593.76,598.85,000,598.85
2004-01-12,584.71,594.08,581.45,593.76,000,593.76
2004-01-05,575.91,589.57,575.91,584.71,000,584.71
2003-12-29,572.50,581.92,572.50,575.91,000,575.91
2003-12-22,568.08,574.93,566.17,572.50,000,572.50
2003-12-15,565.84,570.58,553.29,568.08,000,568.08
2003-12-08,562.29,568.26,552.96,565.84,000,565.84
2003-12-01,567.00,577.53,561.42,562.29,000,562.29
2003-11-24,555.58,568.04,555.58,567.00,000,567.00
2003-11-17,557.17,557.17,545.26,548.33,000,548.33
2003-11-10,559.82,566.13,549.89,557.17,000,557.17
2003-11-03,548.52,562.41,548.52,559.82,000,559.82
2003-10-27,532.17,551.09,532.17,548.52,000,548.52
2003-10-20,536.00,541.22,528.13,532.17,000,532.17
2003-10-13,537.31,547.20,535.33,536.00,000,536.00
2003-10-06,530.61,541.90,529.57,537.31,000,537.31
2003-09-29,508.47,532.86,507.99,530.61,000,530.61
2003-09-22,532.03,532.03,508.47,508.47,000,508.47
2003-09-15,520.68,532.04,519.08,532.03,000,532.03
2003-09-08,523.56,529.73,513.84,520.68,000,520.68
2003-09-02,518.77,527.81,516.85,523.56,000,523.56
2003-08-25,507.78,518.96,500.03,518.77,000,518.77
2003-08-18,497.30,517.42,497.30,507.78,000,507.78
2003-08-11,483.83,497.30,483.83,497.30,000,497.30
2003-08-04,491.59,492.83,477.91,483.83,000,483.83
2003-07-28,493.48,501.17,490.64,491.59,000,491.59
2003-07-21,493.99,497.22,486.25,493.48,000,493.48
2003-07-14,496.73,505.15,487.46,493.99,000,493.99
2003-07-07,487.53,501.59,487.53,496.73,000,496.73
2003-06-30,482.25,489.98,473.90,487.53,000,487.53
2003-06-23,484.33,486.45,475.13,482.25,000,482.25
2003-06-16,482.36,492.45,482.36,484.33,000,484.33
2003-06-09,484.03,489.46,474.36,482.36,000,482.36
2003-06-02,474.54,495.12,472.86,484.03,000,484.03
2003-05-27,454.59,474.54,452.91,474.54,000,474.54
2003-05-19,452.40,454.90,441.15,454.59,000,454.59
2003-05-12,449.74,456.80,447.74,452.40,000,452.40
2003-05-05,445.77,450.86,443.45,449.74,000,449.74
2003-04-28,428.46,445.77,428.46,445.77,000,445.77
2003-04-21,422.65,436.09,421.41,428.46,000,428.46
2003-04-14,411.83,423.54,411.83,422.65,000,422.65
2003-04-07,416.84,427.43,409.76,411.83,000,411.83
2003-03-31,414.14,422.65,405.48,416.84,000,416.84
2003-03-24,423.49,423.49,408.85,414.14,000,414.14
2003-03-17,397.29,423.53,395.38,423.47,000,423.47
2003-03-10,398.36,399.83,381.82,397.29,000,397.29
2003-03-03,406.43,410.91,392.73,398.36,000,398.36
2003-02-24,409.17,409.21,397.92,406.43,000,406.43
2003-02-18,398.42,409.21,398.41,409.17,000,409.17
2003-02-10,403.48,408.74,391.23,398.42,000,398.42
2003-02-03,416.91,419.19,403.47,403.48,000,403.48
2003-01-27,418.08,418.62,408.83,416.91,000,416.91
2003-01-21,432.55,433.39,417.67,418.08,000,418.08
2003-01-13,443.45,446.66,432.18,432.55,000,432.55
2003-01-06,439.34,448.02,435.48,443.45,000,443.45
2002-12-30,427.36,441.54,424.06,439.34,000,439.34
2002-12-23,434.07,437.95,427.33,427.36,000,427.36
2002-12-16,431.03,439.80,426.64,434.07,000,434.07
2002-12-09,440.11,440.11,428.96,431.03,000,431.03
2002-12-02,448.63,457.22,434.13,440.11,000,440.11
2002-11-25,444.78,452.16,437.64,448.63,000,448.63
2002-11-18,433.10,447.30,424.16,444.78,000,444.78
2002-11-11,423.95,433.10,413.71,433.10,000,433.10
2002-11-04,433.06,440.83,422.76,423.95,000,423.95
2002-10-28,428.63,433.06,414.81,433.06,000,433.06
2002-10-21,422.98,430.84,417.89,428.63,000,428.63
2002-10-14,401.11,425.09,397.86,422.98,000,422.98
2002-10-07,389.08,406.35,370.83,401.11,000,401.11
2002-09-30,411.03,417.17,384.99,389.08,000,389.08
2002-09-23,414.60,422.61,402.02,411.03,000,411.03
2002-09-16,437.56,439.23,412.54,414.60,000,414.60
2002-09-09,441.56,450.37,430.11,437.56,000,437.56
2002-09-03,443.42,443.42,427.88,441.56,000,441.56
2002-08-26,454.22,462.52,436.43,443.42,000,443.42
2002-08-19,449.98,466.48,449.88,454.22,000,454.22
