Date,Open,High,Low,Close,Volume,Adj Close
2012-03-26,3090.52,3134.17,3069.81,3091.57,1728990000,3091.57
2012-03-19,3057.24,3090.08,3044.67,3067.92,1512624000,3067.92
2012-03-12,2989.05,3060.82,2973.65,3055.26,1696002000,3055.26
2012-03-05,2969.73,2993.98,2900.28,2988.34,1667882000,2988.34
2012-02-27,2945.87,3000.11,2933.30,2976.19,1881030000,2976.19
2012-02-21,2957.30,2970.88,2922.96,2963.75,1734855000,2963.75
2012-02-13,2926.21,2962.78,2911.33,2951.78,1891944000,2951.78
2012-02-06,2892.52,2930.68,2885.17,2903.88,1878190000,2903.88
2012-01-30,2790.40,2908.13,2782.44,2905.66,1929512000,2905.66
2012-01-23,2786.21,2834.30,2766.34,2816.55,1779598000,2816.55
2012-01-17,2736.34,2793.35,2721.03,2786.70,1885690000,2786.70
2012-01-09,2682.98,2726.43,2662.96,2710.67,1720550000,2710.67
2012-01-03,2657.39,2682.12,2627.23,2674.22,1706720000,2674.22
2011-12-27,2613.51,2633.34,2586.85,2605.15,1020922500,2605.15
2011-12-19,2564.07,2618.84,2518.01,2618.64,1545218000,2618.64
2011-12-12,2617.32,2639.74,2525.88,2555.33,1906394000,2555.33
2011-12-05,2666.47,2674.53,2592.55,2646.85,1669230000,2646.85
2011-11-28,2509.63,2659.23,2507.72,2626.93,1836032000,2626.93
2011-11-21,2535.34,2539.87,2441.48,2441.51,1560025000,2441.51
2011-11-14,2671.11,2695.87,2567.15,2572.50,1802276000,2572.50
2011-11-07,2683.38,2730.39,2601.79,2678.75,1840432000,2678.75
2011-10-31,2705.89,2716.70,2597.16,2686.15,2005112000,2686.15
2011-10-24,2644.83,2753.37,2598.74,2737.15,2086016000,2737.15
2011-10-17,2653.32,2667.57,2557.17,2637.46,1929442000,2637.46
2011-10-10,2522.72,2667.85,2519.78,2667.85,1708582000,2667.85
2011-10-03,2401.19,2512.14,2298.89,2479.35,2479014000,2479.35
2011-09-26,2496.98,2590.94,2415.07,2415.40,2067876000,2415.40
2011-09-19,2584.35,2643.37,2420.23,2483.23,2174664000,2483.23
2011-09-12,2442.86,2627.28,2438.40,2622.31,2181394000,2622.31
2011-09-06,2417.61,2568.45,2414.31,2467.99,1890707500,2467.99
2011-08-29,2510.99,2611.58,2469.35,2480.33,1759354000,2480.33
2011-08-22,2396.88,2486.04,2337.28,2479.85,1926900000,2479.85
2011-08-15,2522.04,2555.20,2338.66,2341.84,2218884000,2341.84
2011-08-08,2447.30,2524.09,2331.65,2507.98,3310932000,2507.98
2011-08-01,2791.45,2796.24,2464.87,2532.41,2842298000,2532.41
2011-07-25,2832.11,2859.40,2724.99,2756.38,2017784000,2756.38
2011-07-18,2777.61,2862.72,2743.79,2858.83,1889604000,2858.83
2011-07-11,2828.10,2841.12,2755.90,2789.80,1883544000,2789.80
2011-07-05,2817.87,2878.94,2810.00,2859.81,1670485000,2859.81
2011-06-27,2653.07,2818.19,2647.55,2816.03,1740666000,2816.03
2011-06-20,2608.05,2693.23,2607.74,2652.89,2005806000,2652.89
2011-06-13,2649.30,2685.65,2599.86,2616.48,1976544000,2616.48
2011-06-06,2728.31,2736.66,2641.64,2643.73,1898346000,2643.73
2011-05-31,2824.25,2835.34,2730.63,2732.78,2140092500,2732.78
2011-05-23,2761.96,2801.15,2739.85,2796.86,1822256000,2796.86
2011-05-16,2815.90,2828.41,2759.29,2803.32,1939028000,2803.32
2011-05-09,2828.24,2874.61,2819.37,2828.47,2010516000,2828.47
2011-05-02,2881.28,2887.75,2804.82,2827.56,2151604000,2827.56
2011-04-25,2820.28,2876.83,2813.20,2873.54,2009800000,2873.54
2011-04-18,2731.22,2820.77,2706.50,2820.16,1912785000,2820.16
2011-04-11,2789.49,2792.95,2733.68,2764.65,1823888000,2764.65
2011-04-04,2796.26,2815.55,2771.42,2780.42,1822980000,2780.42
2011-03-28,2752.33,2802.63,2720.19,2789.60,1821074000,2789.60
2011-03-21,2675.47,2762.55,2660.17,2743.06,1798038000,2743.06
2011-03-14,2695.66,2715.22,2603.50,2643.67,2143832000,2643.67
2011-03-07,2793.19,2794.82,2689.41,2715.61,2047470000,2715.61
2011-02-28,2791.28,2802.32,2730.72,2784.67,2019508000,2784.67
2011-02-22,2795.44,2808.18,2705.54,2781.05,2168590000,2781.05
2011-02-14,2810.19,2840.51,2798.83,2833.95,2059352000,2833.95
2011-02-07,2773.26,2810.56,2762.34,2809.44,2013232000,2809.44
2011-01-31,2693.30,2769.70,2676.87,2769.30,2026174000,2769.30
2011-01-24,2693.03,2763.64,2679.57,2686.89,2046104000,2686.89
2011-01-18,2744.80,2766.17,2686.59,2689.54,2097832500,2689.54
2011-01-10,2691.47,2755.30,2682.25,2755.30,1916008000,2755.30
2011-01-03,2676.65,2715.96,2663.64,2703.17,2013512000,2703.17
2010-12-27,2657.09,2673.02,2645.38,2652.87,1090080000,2652.87
2010-12-20,2651.98,2675.26,2634.56,2665.60,1559957500,2665.60
2010-12-13,2645.35,2651.35,2613.15,2642.97,1941940000,2642.97
2010-12-06,2591.28,2639.41,2584.09,2637.54,1789698000,2637.54
2010-11-29,2522.24,2593.68,2488.61,2591.46,1991842000,2591.46
2010-11-22,2509.39,2545.41,2483.16,2534.56,1500362500,2534.56
2010-11-15,2529.02,2534.56,2459.79,2518.12,1957778000,2518.12
2010-11-08,2570.86,2592.94,2506.40,2518.21,2141480000,2518.21
2010-11-01,2520.45,2582.18,2491.46,2578.98,2079016000,2578.98
2010-10-25,2491.62,2517.50,2470.12,2507.41,1948190000,2507.41
2010-10-18,2470.12,2482.14,2422.14,2479.39,1953396000,2479.39
2010-10-11,2403.46,2468.77,2379.39,2468.77,2008542000,2468.77
2010-10-04,2362.25,2406.67,2332.46,2401.91,2011294000,2401.91
2010-09-27,2379.73,2400.06,2339.50,2370.75,2085546000,2370.75
2010-09-20,2322.80,2381.22,2316.11,2381.22,2040264000,2381.22
2010-09-13,2263.80,2320.37,2263.69,2315.61,2065110000,2315.61
2010-09-07,2227.26,2251.98,2206.62,2242.48,1775642500,2242.48
2010-08-30,2145.76,2235.57,2101.52,2233.75,1826332000,2233.75
2010-08-23,2188.34,2200.52,2099.29,2153.63,1953218000,2153.63
2010-08-16,2161.31,2228.90,2155.66,2179.76,1802470000,2179.76
2010-08-09,2298.81,2309.43,2163.07,2173.48,1944670000,2173.48
2010-08-02,2283.32,2305.07,2253.92,2288.47,1924628000,2288.47
2010-07-26,2271.62,2307.60,2218.61,2254.70,2108278000,2254.70
2010-07-19,2185.81,2269.47,2159.95,2269.47,2102842000,2269.47
2010-07-12,2194.12,2260.33,2177.51,2179.05,2093242000,2179.05
2010-07-06,2122.28,2196.95,2077.77,2196.45,1999792500,2196.45
2010-06-28,2227.43,2241.64,2061.14,2091.79,2262956000,2091.79
2010-06-21,2341.11,2341.11,2205.92,2223.48,2275862000,2223.48
2010-06-14,2263.66,2321.99,2242.00,2309.80,2007256000,2309.80
2010-06-07,2226.60,2243.60,2139.46,2243.60,2268654000,2243.60
2010-06-01,2244.79,2307.47,2212.30,2219.17,2237370000,2219.17
2010-05-24,2220.60,2278.37,2140.53,2257.04,2549502000,2257.04
2010-05-17,2352.77,2374.91,2165.79,2229.04,2876208000,2229.04
2010-05-10,2365.97,2434.29,2323.63,2346.85,2560162000,2346.85
2010-05-03,2472.32,2503.00,2185.75,2265.64,3454752000,2265.64
2010-04-26,2529.85,2535.28,2456.63,2461.19,2804362000,2461.19
2010-04-19,2477.80,2530.15,2451.72,2530.15,2482900000,2530.15
2010-04-12,2455.40,2517.82,2445.26,2481.26,2754390000,2481.26
2010-04-05,2409.48,2454.12,2403.88,2454.05,2396002000,2454.05
2010-03-29,2403.77,2423.43,2383.77,2402.58,2206020000,2402.58
2010-03-22,2360.35,2432.25,2358.00,2395.13,2484452000,2395.13
2010-03-15,2361.92,2400.09,2345.99,2374.41,2333656000,2374.41
2010-03-08,2326.25,2376.28,2325.74,2367.66,2368596000,2367.66
2010-03-01,2247.40,2327.03,2247.33,2326.35,2507644000,2326.35
2010-02-22,2250.92,2251.68,2198.73,2238.26,2205394000,2238.26
2010-02-16,2200.38,2249.80,2189.18,2243.87,2104965000,2243.87
2010-02-08,2140.10,2184.57,2125.11,2183.53,2154016000,2183.53
2010-02-01,2155.81,2194.53,2100.17,2141.12,2523690000,2141.12
2010-01-25,2220.29,2227.89,2140.34,2147.35,2581742000,2147.35
2010-01-19,2291.02,2320.40,2200.37,2205.29,2523150000,2205.29
2010-01-11,2324.78,2326.28,2272.70,2287.99,2331300000,2287.99
2010-01-04,2294.41,2317.60,2285.22,2317.17,2193604000,2317.17
2009-12-28,2290.04,2295.80,2269.11,2269.15,1240082500,2269.15
2009-12-21,2224.04,2285.89,2224.04,2285.69,1437145000,2285.69
2009-12-14,2202.31,2220.46,2178.05,2211.69,2112908000,2211.69
2009-12-07,2191.35,2202.84,2155.96,2190.31,1893558000,2190.31
2009-11-30,2135.93,2214.39,2120.70,2194.35,2102776000,2194.35
2009-11-23,2168.95,2189.50,2113.99,2138.44,1517315000,2138.44
2009-11-16,2177.31,2205.32,2137.06,2146.04,2030788000,2146.04
2009-11-09,2128.46,2179.19,2128.15,2167.88,1988464000,2167.88
2009-11-02,2047.42,2117.62,2024.27,2112.44,2145146000,2112.44
2009-10-26,2158.81,2183.61,2040.21,2045.11,2476410000,2045.11
2009-10-19,2162.41,2190.64,2130.70,2154.47,2270770000,2154.47
2009-10-12,2145.63,2173.95,2128.39,2156.80,2100610000,2156.80
2009-10-05,2056.52,2139.65,2049.04,2139.28,2218882000,2139.28
2009-09-28,2101.92,2141.40,2040.73,2048.11,2349988000,2048.11
2009-09-21,2121.34,2167.70,2085.35,2090.92,2510760000,2090.92
2009-09-14,2066.15,2140.60,2065.80,2132.86,2575292000,2132.86
2009-09-08,2034.74,2088.93,2023.03,2080.90,2325122500,2080.90
2009-08-31,2011.14,2034.78,1958.04,2018.78,2116942000,2018.78
2009-08-24,2026.11,2059.48,1993.03,2028.77,2100326000,2028.77
2009-08-17,1949.23,2021.86,1929.64,2020.90,1973794000,2020.90
2009-08-10,1991.44,2015.26,1962.08,1985.52,1981640000,1985.52
2009-08-03,1998.35,2015.59,1967.68,2000.25,2295332000,2000.25
2009-07-27,1964.62,2009.81,1946.95,1978.50,2227448000,1978.50
2009-07-20,1896.99,1979.34,1890.00,1965.96,2362454000,1965.96
2009-07-13,1761.03,1887.89,1736.95,1886.61,2049830000,1886.61
2009-07-06,1783.50,1793.42,1727.05,1756.03,1998316000,1756.03
2009-06-29,1842.09,1861.62,1795.95,1796.52,1980137500,1796.52
2009-06-22,1809.53,1840.98,1753.78,1838.22,2567988000,1838.22
2009-06-15,1837.94,1838.33,1785.34,1827.47,2367566000,1827.47
2009-06-08,1836.87,1879.92,1818.59,1858.80,2187728000,1858.80
2009-06-01,1796.09,1865.95,1792.80,1849.42,2447682000,1849.42
2009-05-26,1677.72,1774.33,1677.54,1774.33,2217037500,1774.33
2009-05-18,1696.82,1767.47,1677.77,1692.01,2037510000,1692.01
2009-05-11,1713.65,1747.97,1664.19,1680.14,2319026000,1680.14
2009-05-04,1733.71,1773.13,1702.54,1739.00,2907054000,1739.00
2009-04-27,1672.87,1753.61,1661.40,1719.20,2341412000,1719.20
2009-04-20,1641.35,1702.87,1598.93,1694.29,2630594000,1694.29
2009-04-13,1641.61,1682.24,1599.11,1673.07,2185968000,1673.07
2009-04-06,1602.24,1652.54,1559.46,1652.54,1964035000,1652.54
2009-03-30,1516.79,1623.34,1484.98,1621.87,2276234000,1621.87
2009-03-23,1491.26,1587.00,1482.15,1545.20,2244004000,1545.20
2009-03-16,1445.27,1509.06,1402.48,1457.27,2331124000,1457.27
2009-03-09,1284.84,1433.98,1265.52,1431.50,2196170000,1431.50
2009-03-02,1356.13,1372.00,1268.54,1293.85,2289366000,1293.85
2009-02-23,1452.58,1453.66,1372.42,1377.84,2271610000,1377.84
2009-02-17,1489.12,1492.82,1416.96,1441.23,2220530000,1441.23
2009-02-09,1590.74,1598.50,1495.34,1534.36,2201040000,1534.36
2009-02-02,1460.85,1594.26,1460.51,1591.71,2227050000,1591.71
2009-01-26,1479.98,1568.33,1470.81,1476.42,1941690000,1476.42
2009-01-20,1520.76,1521.85,1434.08,1477.29,2151680000,1477.29
2009-01-12,1573.45,1573.46,1456.72,1529.33,2078416000,1529.33
2009-01-05,1621.48,1665.63,1569.87,1571.59,1969988000,1571.59
2008-12-29,1529.54,1636.03,1493.45,1632.21,1380012500,1632.21
2008-12-22,1562.17,1563.79,1503.66,1530.24,1011030000,1530.24
2008-12-15,1544.16,1598.33,1491.36,1564.32,2142796000,1564.32
2008-12-08,1541.44,1602.92,1478.03,1540.72,2076194000,1540.72
2008-12-01,1496.09,1510.39,1398.07,1509.31,2079836000,1509.31
2008-11-24,1409.72,1535.57,1397.19,1535.57,1944682500,1535.57
2008-11-17,1494.74,1526.96,1295.48,1384.35,2554516000,1384.35
2008-11-10,1680.67,1680.67,1428.54,1516.85,2191630000,1516.85
2008-11-03,1718.89,1785.84,1603.87,1647.40,2084750000,1647.40
2008-10-27,1528.12,1742.54,1503.81,1720.95,2538446000,1720.95
2008-10-20,1735.13,1770.05,1493.79,1552.03,2495802000,1552.03
2008-10-13,1734.60,1896.95,1565.72,1711.29,2832158000,1711.29
2008-10-06,1898.63,1905.01,1542.45,1649.51,3326106000,1649.51
2008-09-29,2147.16,2152.69,1947.19,1947.39,2351780000,1947.39
2008-09-22,2265.77,2266.45,2136.85,2183.34,1893808000,2183.34
2008-09-15,2202.28,2318.43,2070.22,2273.90,3350596000,2273.90
2008-09-08,2296.18,2303.89,2191.53,2261.27,2330102000,2261.27
2008-09-02,2402.11,2413.11,2216.99,2255.88,2166517500,2255.88
2008-08-25,2399.73,2412.84,2345.79,2367.52,1661262000,2367.52
2008-08-18,2456.96,2456.96,2360.39,2414.71,1604740000,2414.71
2008-08-11,2407.55,2473.20,2402.53,2452.52,1979670000,2452.52
2008-08-04,2309.75,2416.40,2280.93,2414.10,2188478000,2414.10
2008-07-28,2307.19,2353.39,2258.62,2310.96,2222982000,2310.96
2008-07-21,2290.75,2350.09,2252.84,2310.53,2328990000,2310.53
2008-07-14,2262.86,2320.77,2167.29,2282.78,2403578000,2282.78
2008-07-07,2263.69,2296.03,2203.25,2239.08,2350598000,2239.08
2008-06-30,2312.42,2325.49,2227.80,2245.38,2137565000,2245.38
2008-06-23,2416.55,2421.25,2290.59,2315.63,2394100000,2315.63
2008-06-16,2443.13,2483.19,2394.26,2406.09,2113066000,2406.09
2008-06-09,2483.22,2485.00,2388.49,2454.50,2122912000,2454.50
2008-06-02,2514.82,2549.94,2460.56,2474.56,2144262000,2474.56
2008-05-27,2450.52,2530.16,2448.58,2522.66,1911227500,2522.66
2008-05-19,2530.82,2551.47,2430.36,2444.67,2018640000,2444.67
2008-05-12,2454.65,2537.41,2446.36,2528.85,2051252000,2528.85
2008-05-05,2475.31,2496.65,2429.03,2445.52,2032892000,2445.52
2008-04-28,2422.63,2499.14,2406.37,2476.99,2049076000,2476.99
2008-04-21,2393.07,2447.28,2361.67,2422.93,2003592000,2422.93
2008-04-14,2287.02,2412.78,2266.29,2402.97,1922090000,2402.97
2008-04-07,2386.62,2390.04,2286.19,2290.24,1869780000,2290.24
2008-03-31,2265.15,2391.93,2260.59,2370.98,1983240000,2370.98
2008-03-24,2268.20,2346.78,2256.87,2261.18,2030282000,2261.18
2008-03-17,2166.94,2280.90,2155.42,2258.11,2444935000,2258.11
2008-03-10,2211.14,2282.61,2168.67,2212.49,2334144000,2212.49
2008-03-03,2271.26,2290.01,2186.93,2212.49,2315242000,2212.49
2008-02-25,2303.41,2363.52,2264.97,2271.48,2214094000,2271.48
2008-02-19,2348.98,2353.79,2265.36,2303.35,2212215000,2303.35
2008-02-11,2310.75,2376.22,2294.42,2321.80,2139518000,2321.80
2008-02-04,2413.42,2413.42,2252.65,2304.85,2418094000,2304.85
2008-01-28,2324.85,2419.23,2306.64,2413.36,2537270000,2413.36
2008-01-22,2221.20,2408.22,2202.54,2326.20,3084997500,2326.20
2008-01-14,2470.87,2483.13,2323.29,2340.02,2739794000,2340.02
2008-01-07,2514.15,2527.42,2407.39,2439.94,2596726000,2439.94
2007-12-31,2663.78,2668.61,2502.68,2504.65,2004437500,2504.65
2007-12-24,2694.35,2727.55,2661.79,2674.46,1421030000,2674.46
2007-12-17,2623.23,2691.99,2553.99,2691.99,2032178000,2691.99
2007-12-10,2710.73,2734.82,2634.75,2635.74,2065958000,2635.74
2007-12-03,2654.91,2711.96,2613.83,2706.16,2024808000,2706.16
2007-11-26,2599.82,2696.24,2539.81,2660.96,2286684000,2660.96
2007-11-19,2622.44,2633.82,2542.70,2596.60,1908610000,2596.60
2007-11-12,2619.41,2698.35,2583.00,2637.24,2541788000,2637.24
2007-11-05,2782.80,2825.47,2624.43,2627.94,2696706000,2627.94
2007-10-29,2815.16,2861.51,2773.82,2810.38,2325130000,2810.38
2007-10-22,2705.86,2810.31,2698.14,2804.19,2474240000,2804.19
2007-10-15,2809.17,2811.66,2725.16,2725.16,2150076000,2725.16
2007-10-08,2777.72,2834.00,2757.76,2805.68,1948968000,2805.68
2007-10-01,2704.25,2784.93,2704.25,2780.32,1842802000,2780.32
2007-09-24,2676.42,2716.75,2656.33,2701.50,1883762000,2701.50
2007-09-17,2594.04,2683.02,2575.36,2671.22,1938994000,2671.22
2007-09-10,2581.78,2612.70,2536.93,2602.18,1731364000,2602.18
2007-09-04,2596.38,2644.45,2556.59,2565.70,1871662500,2565.70
2007-08-27,2570.41,2603.11,2500.55,2596.36,1553620000,2596.36
2007-08-20,2511.07,2576.69,2487.44,2576.69,1673664000,2576.69
2007-08-13,2566.60,2572.51,2386.69,2505.03,2451488000,2505.03
2007-08-06,2524.87,2627.75,2491.96,2544.89,3171700000,2544.89
2007-07-30,2568.14,2607.45,2511.12,2511.25,2590902000,2511.25
2007-07-23,2698.49,2705.03,2562.06,2562.24,2615406000,2562.24
2007-07-16,2703.40,2724.74,2674.26,2687.60,2136110000,2687.60
2007-07-09,2668.99,2707.64,2631.89,2707.00,2006868000,2707.00
2007-07-02,2617.39,2667.97,2614.84,2666.51,1558650000,2666.51
2007-06-25,2590.59,2626.56,2560.45,2603.23,2050286000,2603.23
2007-06-18,2631.34,2634.60,2583.24,2588.96,2437050000,2588.96
2007-06-11,2569.64,2630.51,2547.99,2626.71,2021154000,2626.71
2007-06-04,2606.05,2619.75,2534.97,2573.54,2183566000,2573.54
2007-05-29,2561.04,2626.40,2551.68,2613.92,1946757500,2613.92
2007-05-21,2560.93,2600.94,2531.28,2557.19,1967956000,2557.19
2007-05-14,2564.05,2568.93,2519.35,2558.45,2022416000,2558.45
2007-05-07,2572.64,2580.06,2533.12,2562.22,1923486000,2562.22
2007-04-30,2558.05,2577.96,2510.57,2572.15,2171376000,2572.15
2007-04-23,2525.77,2562.99,2509.26,2557.21,2255502000,2557.21
2007-04-16,2500.55,2532.24,2490.34,2526.39,1984856000,2526.39
2007-04-09,2478.02,2491.94,2448.71,2491.94,1849440000,2491.94
2007-04-02,2425.36,2471.34,2409.04,2471.34,1796825000,2471.34
2007-03-26,2451.60,2455.63,2396.83,2421.64,1863772000,2421.64
2007-03-19,2384.66,2459.96,2381.55,2448.93,1818682000,2448.93
2007-03-12,2385.14,2404.02,2331.57,2372.66,1970138000,2372.66
2007-03-05,2368.00,2404.80,2340.40,2387.55,2047480000,2387.55
2007-02-26,2525.04,2525.98,2359.44,2368.00,2526770000,2368.00
2007-02-20,2491.75,2531.42,2479.92,2515.10,2010305000,2515.10
2007-02-12,2460.63,2498.37,2444.68,2496.31,1934464000,2496.31
2007-02-05,2475.03,2496.52,2453.44,2459.82,2073980000,2459.82
2007-01-29,2434.64,2481.38,2431.31,2475.88,1983704000,2475.88
2007-01-22,2454.50,2470.51,2418.61,2435.49,2074672000,2435.49
2007-01-16,2504.56,2508.93,2435.68,2451.31,2226875000,2451.31
2007-01-08,2435.25,2502.82,2421.13,2502.82,2187214000,2502.82
2007-01-03,2429.72,2460.51,2394.66,2434.25,2199950000,2434.25
2006-12-26,2398.22,2437.38,2397.68,2415.29,1220977500,2415.29
2006-12-18,2462.43,2470.95,2400.72,2401.18,1737202000,2401.18
2006-12-11,2437.36,2470.02,2419.32,2457.20,1947494000,2457.20
2006-12-04,2420.92,2459.51,2416.77,2437.36,1945152000,2437.36
2006-11-27,2454.17,2454.64,2390.10,2413.21,1997416000,2413.21
2006-11-20,2441.16,2468.42,2437.84,2460.26,1403095000,2460.26
2006-11-13,2389.52,2453.35,2387.88,2445.86,1904456000,2445.86
2006-11-06,2341.66,2401.33,2341.66,2389.72,2023548000,2389.72
2006-10-30,2347.21,2375.53,2316.82,2330.79,1878142000,2330.79
2006-10-23,2338.15,2379.29,2330.61,2350.62,2077926000,2350.62
2006-10-16,2359.19,2368.11,2324.43,2342.30,2000616000,2342.30
2006-10-09,2297.82,2360.23,2292.29,2357.29,1837146000,2357.29
2006-10-02,2257.00,2306.35,2224.21,2299.99,1897962000,2299.99
2006-09-25,2227.37,2273.30,2212.02,2258.43,1900296000,2258.43
2006-09-18,2232.99,2261.47,2202.93,2218.93,1959742000,2218.93
2006-09-11,2152.12,2247.16,2147.44,2235.59,1969054000,2235.59
2006-09-05,2192.94,2207.55,2149.36,2165.79,1708487500,2165.79
2006-08-28,2140.52,2198.58,2139.57,2193.16,1512126000,2193.16
2006-08-21,2151.91,2162.68,2122.65,2140.29,1402798000,2140.29
2006-08-14,2073.01,2168.11,2067.69,2163.95,1862670000,2163.95
2006-08-07,2079.45,2097.76,2048.22,2057.71,1709104000,2057.71
2006-07-31,2087.86,2119.01,2052.75,2085.05,1730380000,2085.05
2006-07-24,2030.49,2094.95,2030.49,2094.14,1977256000,2094.14
2006-07-17,2034.76,2086.07,2012.78,2020.39,2020968000,2020.39
2006-07-10,2135.96,2142.36,2027.11,2037.35,1822362000,2037.35
2006-07-03,2177.91,2190.44,2126.64,2130.06,1430032500,2130.06
2006-06-26,2126.46,2183.48,2090.78,2172.09,1879330000,2172.09
2006-06-19,2136.60,2152.56,2103.77,2121.47,1673548000,2121.47
2006-06-12,2137.47,2147.91,2065.11,2129.95,2240400000,2129.95
2006-06-05,2212.35,2219.41,2100.43,2135.06,2087900000,2135.06
2006-05-30,2202.57,2233.88,2164.74,2219.41,1962460000,2219.41
2006-05-22,2178.15,2210.49,2135.81,2210.37,2113678000,2210.37
2006-05-15,2234.01,2245.18,2164.54,2193.88,2175628000,2193.88
2006-05-08,2342.41,2352.56,2243.32,2243.78,2064408000,2243.78
2006-05-01,2329.79,2344.37,2295.03,2342.57,2063498000,2342.57
2006-04-24,2338.78,2361.89,2315.12,2322.57,2293892000,2322.57
2006-04-17,2325.56,2375.54,2299.42,2342.86,2111572000,2342.86
2006-04-10,2340.39,2343.59,2302.19,2326.11,1748305000,2326.11
2006-04-03,2352.24,2375.45,2332.67,2339.02,2041388000,2339.02
2006-03-27,2312.47,2353.14,2299.56,2339.79,2047092000,2339.79
2006-03-20,2311.93,2332.95,2282.38,2312.82,2062452000,2312.82
2006-03-13,2269.44,2323.79,2263.68,2306.48,2107236000,2306.48
2006-03-06,2306.66,2309.51,2239.54,2262.04,1962978000,2262.04
2006-02-27,2291.48,2324.92,2276.74,2302.60,2100708000,2302.60
2006-02-21,2283.52,2293.74,2256.75,2287.04,1727367500,2287.04
2006-02-13,2252.04,2294.63,2232.68,2282.36,1827892000,2282.36
2006-02-06,2263.12,2284.52,2235.41,2261.88,2081504000,2261.88
2006-01-30,2306.24,2313.98,2255.99,2262.58,2189818000,2262.58
2006-01-23,2255.31,2314.36,2241.02,2304.23,2178936000,2304.23
2006-01-17,2302.56,2311.71,2245.20,2247.70,2158862500,2247.70
2006-01-09,2306.18,2332.92,2303.13,2317.04,2020754000,2317.04
2006-01-03,2216.53,2306.72,2189.91,2305.62,2002812500,2305.62
2005-12-27,2253.05,2259.68,2200.51,2205.32,1235360000,2205.32
2005-12-19,2254.64,2256.03,2213.52,2249.42,1511146000,2249.42
2005-12-12,2263.97,2271.85,2247.32,2252.48,1865716000,2252.48
2005-12-05,2269.07,2278.16,2233.74,2256.73,1749716000,2256.73
2005-11-28,2263.55,2273.61,2230.19,2273.37,1791586000,2273.37
2005-11-21,2226.62,2269.30,2219.25,2263.01,1434895000,2263.01
2005-11-14,2203.79,2234.30,2176.54,2227.07,1719128000,2227.07
2005-11-07,2174.25,2205.36,2162.65,2202.47,1641520000,2202.47
2005-10-31,2094.37,2172.68,2094.37,2169.43,1998428000,2169.43
2005-10-24,2089.51,2121.36,2063.81,2089.88,1717550000,2089.88
2005-10-17,2065.54,2096.43,2042.03,2082.21,1637738000,2082.21
2005-10-10,2091.68,2093.23,2025.58,2064.83,1715788000,2064.83
2005-10-03,2152.70,2167.00,2069.04,2090.35,1855152000,2090.35
2005-09-26,2127.90,2151.69,2107.70,2151.69,1655482000,2151.69
2005-09-19,2157.37,2162.14,2093.06,2116.84,1703846000,2116.84
2005-09-12,2176.47,2186.83,2142.73,2160.35,1832010000,2160.35
2005-09-06,2147.31,2177.23,2147.31,2175.51,1519905000,2175.51
2005-08-29,2112.44,2157.32,2112.25,2141.07,1418102000,2141.07
2005-08-22,2140.95,2156.13,2118.04,2120.77,1396042000,2120.77
2005-08-15,2153.71,2173.66,2133.08,2135.56,1407168000,2135.56
2005-08-08,2182.99,2185.91,2144.60,2156.90,1568532000,2156.90
2005-08-01,2191.49,2219.91,2175.91,2177.91,1608652000,2177.91
2005-07-25,2179.04,2201.39,2165.93,2184.83,1644550000,2184.83
2005-07-18,2151.84,2193.19,2144.78,2179.74,1718450000,2179.74
2005-07-11,2115.98,2164.18,2115.57,2156.78,1675118000,2156.78
